chain,len
Bombus lapidarius -> Jacobaea vulgaris,2
Bombus melanopygus -> Camassia,2
Bombus melanopygus -> Rubus armeniacus,2
Bombus mucidus -> Cirsium spinosissimum,2
Bombus nevadensis -> Asclepias speciosa,2
Bombus nevadensis -> Astragalus cicer,2
Bombus nevadensis -> Penstemon virens,2
Bombus occidentalis -> Rudbeckia laciniata,2
Bombus pascuorum -> Lamium purpureum,2
Bombus pascuorum -> Mentha aquatica,2
Bombus pratorum -> Geranium dissectum,2
Bombus pratorum -> Pentaglottis sempervirens,2
Bombus rufocinctus -> Anchusa officinalis,2
Bombus rufocinctus -> Gaillardia aristata,2
Bombus terrestris -> Senecio otites,2
Bombycilla cedrorum -> Rosa multiflora,2
Bostra carnicolor -> Mimusops afra,2
Bostra carnicolor -> Mimusops obovata,2
Brachycerus labrusca -> Zephyranthes robusta,2
Brachyleptura rubrica -> Daucus carota,2
Brunneria borealis -> Dione vanillae,2
Bucephala albeola -> Alitta williami,2
Bucephala clangula -> Lophopanopeus bellus,2
Bucephala clangula -> Oregonia gracilis,2
Bucephala clangula -> Pholis ornata,2
Bucorvus leadbeateri -> Tockus leucomelas,2
Buteo jamaicensis -> Dipodomys ingens,2
Buteo jamaicensis -> Microtus californicus,2
Buteo jamaicensis -> Otospermophilus beecheyi,2
Buteo jamaicensis -> Pituophis catenifer sayi,2
Buteo jamaicensis -> Sciurus carolinensis,2
Buteo jamaicensis -> Storeria dekayi,2
Buteo jamaicensis -> Turdus migratorius,2
Buteo lineatus -> Megascapheus bottae,2
Buteo lineatus -> Ophisaurus ventralis,2
Buteo lineatus -> Thamnophis elegans elegans,2
Byblia anvatara -> Phoenix reclinata,2
Bycanistes bucinator -> Ficus burtt-davyi,2
Bycanistes bucinator -> Ficus bussei,2
Bycanistes bucinator -> Ficus sycomorus sycomorus,2
Caenocoris nerii -> Nerium oleander,2
Calidris alba -> Emerita analoga,2
Calidris alba -> Emerita talpoida,2
Callistethus lubricus -> Melastoma malabathricum,2
Calodiplosis parinarii -> Parinari curatellifolia,2
Calotes versicolor -> Rhombodera basalis,2
Camponotus chrysurus -> Insignorthezia insignis,2
Camponotus cinctellus -> Mops pumilus,2
Camponotus cruentatus -> Hipparchia semele,2
Camponotus etiolipes -> Tiliacora funifera,2
Camponotus maculatus -> Hemidactylus mabouia,2
Camponotus pennsylvanicus -> Dolichovespula maculata,2
Camponotus rubrithorax -> Aspidiotini,2
Canis familiaris -> Odocoileus virginianus,2
Canis latrans -> Castor canadensis,2
Canis latrans -> Diospyros virginiana,2
Canis latrans -> Odocoileus virginianus,2
Capys antalus -> Eriosema psoraleoides,2
Cardinalis cardinalis -> Armadillidium,2
Cardinalis cardinalis -> Phaneroptera nana,2
Carduelis carduelis -> Centaurea jacea,2
Carduelis carduelis -> Centaurea nigra,2
Carterocephalus skada -> Geranium viscosissimum,2
Cassida granulicollis -> Brachylaena discolor,2
Castor canadensis -> Fraxinus latifolia,2
Castor canadensis -> Nuphar variegata,2
Catacroptera cloanthe -> Tetraselago natalensis,2
Cathartes aura -> Carcharodon carcharias,2
Cathartes aura -> Oncorhynchus tshawytscha,2
Cathartes aura -> Phoca vitulina richardii,2
Cathartes aura -> Sciurus carolinensis,2
Cathartes aura -> Triakis semifasciata,2
Catharus guttatus -> Rosa multiflora,2
Catopsilia florella -> Helichrysum kraussii,2
Cauchas rufimitrella -> Cardamine pratensis,2
Causus rhombeatus -> Sclerophrys capensis,2
Cecidothyris pexa -> Terminalia sericea,2
Celastrina echo -> Arctostaphylos uva-ursi,2
Cenaeus pectoralis -> Solanum americanum,2
Centruroides gracilis -> Indotyphlops braminus,2
Cephalophorus natalensis -> Sclerocroton integerrimus,2
Cephalophorus natalensis natalensis -> Sclerocroton integerrimus,2
Cephonodes hylas -> Psorospermum febrifugum,2
Cepphus columba -> Acanthogobius flavimanus,2
Cepphus columba -> Artedius harringtoni,2
Cepphus columba -> Pholis ornata,2
Cepphus columba -> Triglops pingelii,2
Ceramica pisi -> Narthecium ossifragum,2
Cerataphis brasiliensis -> Strelitzia nicolai,2
Ceratosolen capensis -> Ficus sur,2
Cercopithecus mitis -> Aphloia theiformis,2
Cercopithecus mitis -> Vachellia kosiensis,2
Cercopithecus mitis erythrarchus -> Aphloia theiformis,2
Cercopithecus mitis erythrarchus -> Vachellia kosiensis,2
Cercospora atra -> Diospyros virginiana,2
Ceriagrion coromandelianum -> Agriocnemis pygmaea,2
Ceriagrion glabrum -> Diplacodes lefebvrii,2
Ceroctis trifurca -> Cyperus niveus leucocephalus,2
Cerurina marshalli -> Dovyalis zeyheri,2
Chalcomitra senegalensis -> Aloe vanbalenii,2
Chalcomitra senegalensis -> Erythrina afra,2
Chalcomitra senegalensis gutturalis -> Aloe vanbalenii,2
Chalcomitra senegalensis gutturalis -> Erythrina afra,2
Charaxes saturnus -> Gymnosporia senegalensis,2
Charaxes varanes -> Allophylus natalensis,2
Charaxes varanes varanes -> Allophylus natalensis,2
Charidotella succinea -> Ipomoea,2
Chauliognathus pensylvanicus -> Solidago sempervirens,2
Cheirolasia burkei -> Peltophorum africanum,2
Chelydra serpentina -> Branta canadensis,2
Chelydra serpentina -> Dorosoma cepedianum,2
Chiastosternum unicolor -> Kraussia floribunda,2
Chiastosternum unicolor -> Vepris lanceolata,2
Chilocorus cacti -> Aspidiotini,2
Chlorocebus pygerythrus -> Albizia forbesii,2
Chlorocebus pygerythrus -> Ficus burtt-davyi,2
Chlorocebus pygerythrus -> Ficus lutea,2
Chlorocebus pygerythrus -> Strelitzia nicolai,2
Chlorocebus pygerythrus pygerythrus -> Albizia forbesii,2
Chlorocebus pygerythrus pygerythrus -> Ficus burtt-davyi,2
Chlorocebus pygerythrus pygerythrus -> Ficus lutea,2
Chlorocebus pygerythrus pygerythrus -> Strelitzia nicolai,2
Chlorophorus varius -> Cirsium arvense,2
Chlosyne damoetas -> Senecio fremontii,2
Chondrodactylus laevigatus -> Cyligramma latona,2
Chroicocephalus philadelphia -> Engraulis mordax,2
Chroicocephalus ridibundus -> Gasterosteus aculeatus,2
Chroicocephalus ridibundus -> Rutilus rutilus,2
Chroicocephalus ridibundus -> Silurus glanis,2
Chromolaena odorata -> Belenois creona severina,2
Chromolaena odorata -> Delta fenestrale,2
Chromolaena odorata -> Mylothris agathina agathina,2
Chromolaena odorata -> Telchinia serena,2
Chrysomya marginalis -> Equus quagga burchellii,2
Chrysopelea paradisi -> Gekko monarchus,2
Chrysopelea paradisi -> Hemidactylus frenatus,2
Cigaritis ella -> Waltheria indica,2
Cinnyricinclus leucogaster -> Ficus burkei,2
Circaetus cinereus -> Bitis arietans,2
Circaetus pectoralis -> Naja nivea,2
Circus hudsonius -> Anser caerulescens,2
Circus ranivorus -> Zapornia flavirostra,2
Cirina forda -> Burkea africana,2
Civettictis civetta -> Ficus bussei,2
Clamator jacobinus -> Trichonephila antipodiana,2
Clamator jacobinus pica -> Trichonephila antipodiana,2
Coccopygia quartinia -> Melinis repens,2
Coeligena torquata -> Kniphofia uvaria,2
Coenonympha california -> Leucanthemum vulgare,2
Coenosia tigrina -> Tachytrechus angustipennis,2
Colias eurytheme -> Dipsacus fullonum,2
Colias eurytheme -> Eutrochium fistulosum,2
Colias eurytheme -> Nothoscordum bivalve,2
Colias eurytheme -> Oenothera speciosa,2
Colias eurytheme -> Rubus trivialis,2
Colibri coruscans -> Kniphofia uvaria,2
Colius striatus -> Ficus sur,2
Colius striatus -> Ficus sycomorus sycomorus,2
Colius striatus integralis -> Ficus sycomorus sycomorus,2
Colotis annae -> Alternanthera pungens,2
Colotis annae -> Kalanchoe rotundifolia,2
Colotis annae annae -> Alternanthera pungens,2
Colotis annae annae -> Kalanchoe rotundifolia,2
Colotis euippe -> Alternanthera pungens,2
Colotis euippe -> Justicia flava,2
Colotis euippe omphale -> Alternanthera pungens,2
Colotis euippe omphale -> Justicia flava,2
Colotis evagore -> Ecballium elaterium,2
Colotis evagore -> Heliotropium europaeum,2
Coluber constrictor -> Osteopilus septentrionalis,2
Coluber constrictor priapus -> Osteopilus septentrionalis,2
Columba arquatrix -> Celtis africana,2
Columba vitiensis -> Solanum mauritianum,2
Columba vitiensis hypoenochroa -> Solanum mauritianum,2
Coniodictyum chevalieri -> Ziziphus mucronata,2
Copestylum satur -> Prunus virginiana,2
Coragyps atratus -> Canis familiaris,2
Coragyps atratus -> Cocos nucifera,2
Coragyps atratus -> Dasypus mexicanus,2
Coragyps atratus -> Felis catus,2
Coragyps atratus -> Marmota monax,2
Coragyps atratus -> Procyon lotor,2
Coragyps atratus -> Sus scrofa,2
Coragyps atratus brasiliensis -> Cocos nucifera,2
Corgatha wojtusiaki -> Cardiospermum grandiflorum,2
Corgatha wojtusiaki -> Sclerocroton integerrimus,2
Cornu aspersum -> Stellaria media,2
Corthylio calendula -> Toxicodendron radicans,2
Corvus brachyrhynchos -> Cancer productus,2
Corvus brachyrhynchos -> Forficula dentata,2
Corvus brachyrhynchos -> Oncorhynchus keta,2
Corvus brachyrhynchos -> Pholis laeta,2
Corvus brachyrhynchos -> Pholis ornata,2
Corvus brachyrhynchos -> Rattus rattus,2
Corvus brachyrhynchos -> Sylvilagus floridanus,2
Corvus corax -> Columba livia domestica,2
Corvus corax -> Crotalus oreganus oreganus,2
Corvus corax -> Oncorhynchus mykiss,2
Corvus cornix -> Rattus norvegicus,2
Corvus corone -> Meles meles,2
Corvus corone -> Motacilla alba,2
Corvus orru -> Columba livia,2
Corythornis cristatus -> Pseudocrenilabrus philander,2
Corythornis cristatus cristatus -> Pseudocrenilabrus philander,2
Cotesia congregata -> Manduca sexta,2
Cotesia glomerata -> Pieris brassicae,2
Crematogaster scutellaris -> Hierodula transcaucasica,2
Creobroter gemmatus -> Papilio protenor,2
Crinifer concolor -> Adansonia digitata,2
Crinifer concolor -> Cascabela thevetia,2
Crinifer concolor -> Ficus bussei,2
Crinifer concolor -> Senna singueana,2
Crinifer concolor bechuanae -> Senna singueana,2
Crithagra mozambica -> Ficus burkei,2
Crithagra mozambica -> Ficus sycomorus sycomorus,2
Crithagra mozambica -> Megathyrsus maximus,2
Crithagra mozambica -> Tragus berteronianus,2
Crithagra mozambica granti -> Megathyrsus maximus,2
Crocodylus acutus -> Pterois volitans,2
Crocodylus niloticus -> Clarias gariepinus,2
Crocodylus niloticus -> Connochaetes taurinus mearnsi,2
Crocodylus niloticus -> Kobus ellipsiprymnus ellipsiprymnus,2
Crocodylus niloticus -> Papio ursinus griseipes,2
Crocodylus niloticus cowiei -> Clarias gariepinus,2
Crocodylus niloticus cowiei -> Kobus ellipsiprymnus ellipsiprymnus,2
Crocodylus niloticus cowiei -> Papio ursinus griseipes,2
Crocodylus palustris -> Macaca sinica,2
Crocuta crocuta -> Hippopotamus amphibius,2
Crocuta crocuta -> Sylvicapra grimmia,2
Crotalus cerastes -> Uta stansburiana,2
Crotalus oreganus -> Otospermophilus beecheyi,2
Crotalus oreganus oreganus -> Otospermophilus beecheyi,2
Cryptachaea veruculata -> Pantomorus cervinus,2
Cubophis caymanus -> Osteopilus septentrionalis,2
Cuculus clamosus -> Coelonia fulvinotata,2
Culex territans -> Lithobates catesbeianus,2
Cupido comyntas -> Trifolium repens,2
Cuspicona simplex -> Solanum sisymbriifolium,2
Cyaniris semiargus -> Astragalus syriacus,2
Cyanomitra olivacea -> Hedychium gardnerianum,2
Cyanomitra olivacea -> Strelitzia nicolai,2
Cyanomitra olivacea sclateri -> Hedychium gardnerianum,2
Cycloplasis panicifoliella -> Dichanthelium clandestinum,2
Cycnia collaris -> Asclepias syriaca,2
Cystotheca mexicana -> Quercus rugosa,2
Dactylopius opuntiae -> Opuntia ficus-indica,2
Danaus chrysippus -> Gomphocarpus physocarpus,2
Danaus chrysippus -> Hoodia currorii lugardii,2
Danaus chrysippus -> Tetraselago natalensis,2
Danaus chrysippus -> Xysmalobium undulatum,2
Danaus chrysippus orientis -> Gomphocarpus physocarpus,2
Danaus chrysippus orientis -> Hoodia currorii lugardii,2
Danaus chrysippus orientis -> Tetraselago natalensis,2
Danaus chrysippus orientis -> Xysmalobium undulatum,2
Danaus plexippus -> Asclepias curassavica,2
Danaus plexippus -> Asclepias incarnata,2
Danaus plexippus -> Asclepias syriaca,2
Danaus plexippus -> Gomphocarpus fruticosus,2
Danaus plexippus -> Nothoscordum bivalve,2
Danaus plexippus -> Verbesina virginica,2
Dasypus mexicanus -> Diospyros virginiana,2
Dejeania bombylans -> Gymnosporia senegalensis,2
Delta fenestrale -> Chromolaena odorata,2
Dendroaspis polylepis -> Ploceus cucullatus,2
Diabrotica undecimpunctata -> Symphyotrichum lanceolatum,2
Diadophis punctatus -> Plethodon glutinosus,2
Dichrostachys cinerea -> Azanus jesous,2
Dicranocephalus schmitzi -> Euphorbia lignosa,2
Dinocampus coccinellae -> Cheilomenes bidentata,2
Dinocampus coccinellae -> Harmonia axyridis,2
Dinocampus coccinellae -> Hippodamia variegata,2
Dione vanillae -> Lantana strigocamara,2
Dione vanillae -> Passiflora incarnata,2
Dione vanillae -> Passiflora lutea,2
Dione vanillae -> Passiflora tenuiloba,2
Discurria insessa -> Egregia menziesii,2
Dispholidus typus -> Bradypodion damaranum,2
Dispholidus typus typus -> Bradypodion damaranum,2
Dolba hyloeus -> Asimina triloba,2
Doris montereyensis -> Halichondria panicea,2
Dryobates pubescens -> Rhus typhina,2
Dryobates pubescens medianus -> Rhus typhina,2
Efferia aestuans -> Lycorma delicatula,2
Efferia albibarbis -> Townsendia nigra,2
Egretta caerulea -> Anax junius,2
Egretta caerulea -> Clarias batrachus,2
Egretta caerulea -> Lithobates grylio,2
Egretta garzetta -> Anguilla anguilla,2
Egretta garzetta -> Aphanius fasciatus,2
Egretta garzetta -> Lampetra planeri,2
Egybolis vaillantina -> Cynanchum ellipticum,2
Egybolis vaillantina -> Deinbollia oblongifolia,2
Eicochrysops messapus -> Thesium asterias,2
Elanus leucurus -> Rattus rattus,2
Elisolimax flavescens -> Barleria delagoensis,2
Enhydra lutris -> Pugettia producta,2
Enhydra lutris -> Urechis caupo,2
Enhydra lutris nereis -> Pugettia producta,2
Enhydra lutris nereis -> Urechis caupo,2
Enicospilus glabratus -> Callosamia promethea,2
Enoplognatha ovata -> Anthrenus verbasci,2
Enoplognatha ovata -> Meconema meridionale,2
Entypus unifasciatus -> Dolomedes albineus,2
Epargyreus clarus -> Cephalanthus occidentalis,2
Eratigena agrestis -> Forficula auricularia,2
Erianthemum virescens -> Vitex payos,2
Eriboea guderiana -> Citharexylum spinosum,2
Erinaceus europaeus -> Rana temporaria,2
Eriophyes inermae -> Sideroxylon inerme,2
Eristalis anthophorina -> Claytonia perfoliata,2
Eristalis pertinax -> Heracleum sphondylium,2
Eristalis stipator -> Senecio atratus,2
Eristalis tenax -> Ericameria nauseosa,2
Eristalis tenax -> Rhodiola rosea,2
Eristalis tenax -> Senecio atratus,2
Erythemis simplicicollis -> Celithemis fasciata,2
Erythemis simplicicollis -> Pachydiplax longipennis,2
Erythemis simplicicollis -> Perithemis tenera,2
Estigmene acrea -> Diospyros virginiana,2
Estigmene acrea -> Oenothera speciosa,2
Estrilda astrild -> Cyperus solidus,2
Estrilda astrild tenebridorsa -> Cyperus solidus,2
Euagoras plagiatus -> Nepita conferta,2
Euchrysops malathana -> Sphenostylis angustifolia,2
Eudocimus albus -> Siren nettingi,2
Eumetopias jubatus -> Enteroctopus dofleini,2
Euphagus cyanocephalus -> Trimerotropis pallidipennis,2
Euphoria inda -> Carduus nutans,2
Euproctis straminicolor -> Syzygium cordatum cordatum,2
Euptoieta claudia -> Passiflora tenuiloba,2
Eurema -> Malvastrum coromandelianum,2
Eurema brigitta -> Tetraselago natalensis,2
Eurema brigitta -> Tridax procumbens,2
Eurema brigitta brigitta -> Tetraselago natalensis,2
Eurema brigitta brigitta -> Tridax procumbens,2
Eurema hecabe -> Tridax procumbens,2
Eurema hecabe solifera -> Tridax procumbens,2
Eurema lisa -> Calyptocarpus vialis,2
Eurytides marcellus -> Asimina parviflora,2
Eurytides marcellus -> Asimina triloba,2
Euthyrhynchus floridanus -> Bombus impatiens,2
Euthyrhynchus floridanus -> Xylocopa virginica,2
Exobasidium rhododendri -> Rhododendron ferrugineum,2
Exosoma lusitanicum -> Andryala integrifolia,2
Eyralpenus diplosticta -> Allophylus natalensis,2
Falco columbarius -> Sturnus vulgaris,2
Falco columbarius -> Zonotrichia albicollis,2
Falco naumanni -> Chalcides chalcides,2
Falco naumanni -> Eirenis collaris,2
Falco naumanni -> Saga pedo,2
Falco peregrinus -> Charadrius vociferus,2
Falco peregrinus -> Colaptes auratus,2
Falco peregrinus -> Melospiza georgiana,2
Falco peregrinus -> Tringa semipalmata,2
Falco peregrinus anatum -> Colaptes auratus,2
Falco sparverius -> Choeradodis rhombicollis,2
Falco sparverius -> Setophaga americana,2
Falco sparverius -> Setophaga coronata coronata,2
Farancia abacura -> Amphiuma means,2
Farancia abacura abacura -> Amphiuma means,2
Felis catus -> Leiolepis belliana,2
Felis catus -> Leptopelis natalensis,2
Filistata insidiatrix -> Rhytideres plicatus,2
Filistata insidiatrix -> Vespa orientalis,2
Filodes costivitralis -> Thunbergia alata,2
Freyeria trochylus -> Indigofera hendecaphylla,2
Fulica americana -> Pontederia cordata,2
Furia ithacensis -> Rhagio mystaceus,2
Galerucella calmariensis -> Lythrum salicaria,2
Gallinula chloropus -> Mesotriton alpestris,2
Gallinula chloropus -> Nymphaea lotus,2
Gallinula chloropus meridionalis -> Nymphaea lotus,2
Gallirex porphyreolophus -> Citharexylum spinosum,2
Gallirex porphyreolophus -> Ficus burkei,2
Gallirex porphyreolophus -> Filicium decipiens,2
Gallirex porphyreolophus -> Solanum chrysotrichum,2
Gallirex porphyreolophus porphyreolophus -> Ficus burkei,2
Gasteracantha cancriformis -> Prosapia bicincta,2
Gavia immer -> Carcinus maenas,2
Gavia immer -> Opsanus tau,2
Gegenes letterstedti -> Distephanus angulifolius,2
Gegenes letterstedti -> Malvastrum coromandelianum,2
Gegenes letterstedti -> Stachytarpheta jamaicensis,2
Geococcyx californianus -> Sphinx chersis,2
Geranoaetus melanoleucus -> Sylvilagus andinus,2
Geronticus eremita -> Podarcis siculus,2
Giraffa giraffa -> Sclerocroton integerrimus,2
Giraffa giraffa -> Syzygium cordatum cordatum,2
Giraffa giraffa -> Vachellia tortilis,2
Giraffa giraffa -> Ziziphus mucronata,2
Giraffa giraffa giraffa -> Sclerocroton integerrimus,2
Giraffa giraffa giraffa -> Syzygium cordatum cordatum,2
Giraffa giraffa giraffa -> Vachellia tortilis,2
Giraffa giraffa giraffa -> Ziziphus mucronata,2
Globimetula mweroensis -> Populus deltoides,2
Globimetula mweroensis -> Salix babylonica,2
Globimetula mweroensis -> Vangueria vestita,2
Golovinomyces -> Helminthotheca echioides,2
Gonepteryx cleopatra -> Aphyllanthes monspeliensis,2
Gonimbrasia zambesina -> Acokanthera oblongifolia,2
Gopherus polyphemus -> Asimina pygmaea,2
Graphium angolanus -> Annona senegalensis,2
Graphium angolanus angolanus -> Annona senegalensis,2
Graphium antheus -> Croton pseudopulchellus,2
Graphosoma italicum -> Echinophora spinosa,2
Graphosoma italicum italicum -> Echinophora spinosa,2
Guttera edouardi -> Searsia nebulosa,2
Guttera edouardi edouard -> Searsia nebulosa,2
Gymnosporangium juniperi-virginianae -> Juniperus virginiana,2
Gyps africanus -> Aepyceros melampus melampus,2
Gyps africanus -> Crocuta crocuta,2
Gyps africanus -> Syncerus caffer caffer,2
Gyps fulvus -> Cervus elaphus,2
Gyps rueppelli -> Syncerus caffer caffer,2
Gyrinophilus porphyriticus -> Desmognathus monticola,2
Halcyon albiventris -> Bradypodion damaranum,2
Halcyon albiventris -> Gryllotalpa africana,2
Halcyon albiventris -> Hyperolius marmoratus taeniatus,2
Halcyon albiventris -> Hyperolius marmoratus verrucosus,2
Halcyon albiventris -> Opisthacanthus capensis,2
Halcyon albiventris -> Rhabdomys pumilio,2
Halcyon albiventris -> Tetradactylus seps,2
Halcyon albiventris albiventris -> Acanthacris ruficornis,2
Halcyon albiventris albiventris -> Bradypodion damaranum,2
Halcyon albiventris albiventris -> Gryllotalpa africana,2
Halcyon albiventris albiventris -> Hyperolius marmoratus taeniatus,2
Halcyon albiventris albiventris -> Hyperolius marmoratus verrucosus,2
Halcyon albiventris albiventris -> Lygodactylus capensis,2
Halcyon albiventris albiventris -> Opisthacanthus capensis,2
Halcyon albiventris albiventris -> Rhabdomys pumilio,2
Halcyon albiventris albiventris -> Tetradactylus seps,2
Halcyon gularis -> Pelobatrachus stejnegeri,2
Haliaeetus leucocephalus -> Aechmophorus occidentalis occidentalis,2
Haliaeetus leucocephalus -> Corvus brachyrhynchos,2
Haliaeetus leucocephalus -> Erimyzon sucetta,2
Haliaeetus leucocephalus -> Lithobates catesbeianus,2
Haliaeetus leucocephalus -> Merluccius productus,2
Haliaeetus leucocephalus -> Oncorhynchus nerka,2
Haliaeetus leucocephalus -> Pluvialis squatarola,2
Haliaeetus leucocephalus -> Uria aalge,2
Haliaeetus leucocephalus -> Urile pelagicus,2
Halichoerus grypus -> Conger conger,2
Halichoerus grypus atlantica -> Conger conger,2
Halictus confusus -> Convolvulus arvensis,2
Halysidota tessellaris -> Celtis occidentalis,2
Halysidota tessellaris -> Fagus grandifolia,2
Hedydipna collaris -> Erythrina lysistemon,2
